0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.427728594050445,0.336903569632218,0.446682105844328,0.785377138043433,0.253317450219252,0.483727673800082,0.454539582357883,0.386771563434361,0.498860175551957,0.516501922152303,0.348729214457933,0.663461030573832,0.290968027445634,0.596028855574438,0.642120856638536,0.29436213856823,0.282169482729481,0.614974247610158,0.446698841883411,0.423229021513051,0.478685186647775,0.389393033426048,0.407023643033222,0.434424186915906,0.463922748542474,0.424676780608874,0.449939677712942,0.4027395038932,0.426747781177509,0.431340679870325,0.360184732999002,0.440681236580471,0.376635272752596,0.396124364806597,0.361024691183609,0.507793027755895
0.679784912111446,0.860291280897577,0.213945613750808,0.742019544243032,0.523604347352133,0.403990109026809,0.802603741454733,0.534149361960596,0.409489445514934,0.403858759967839,0.654755987035446,0.579001816937092,0.511554419245357,0.605087108829681,0.659827694752015,0.28104178470637,0.591140789991918,0.304238942708527,0.45456348087982,0.350209784712381,0.447496084171693,0.405074992079516,0.445528905595665,0.374941735801626,0.475130720511325,0.367231509688538,0.452019764578254,0.41175815325893,0.475914924254731,0.338961976943131,0.434420719854093,0.262681340193724,0.465345884394238,0.31065889036097,0.538168666385334,0.35120556720792
0.398547069903707,0.624381293331655,0.544951514695736,0.63757858565051,0.388149332546571,0.753079426924783,0.747960444715949,0.322732264027145,0.448344054891223,0.270036322606201,0.809780999630415,0.763005275025892,0.35021985084833,0.635080952542738,0.158692675662751,0.381071423648825,0.808964305485048,0.653558747230891,0.567798754018702,0.301985532855252,0.611505726584213,0.201980932712994,0.522239584638548,0.205187284082953,0.593567747098024,0.323877892287507,0.587267126866207,0.221233849723399,0.517711581979235,0.223292687953938,0.465714643867737,0.313906076252165,0.491455730366761,0.220481382057997,0.428553668572799,0.306406233570934
0.536345701199821,0.410030528750788,0.442375802376578,0.403084801638327,0.442598436828178,0.536305673439673,0.415596479918657,0.40948977513788,0.630132114312265,0.713227641376986,0.546410484943547,0.576964833639629,0.527963915793292,0.473078466331762,0.308857717552683,0.525208775257059,0.443594437357013,0.371350229437891,0.514025399707183,0.406002806132542,0.594718620479118,0.273463384320348,0.49192435641679,0.235541846792425,0.526589503112091,0.419744032537211,0.582797184718221,0.306394906357777,0.473316528251538,0.257323923373708,0.410099758965358,0.442710602077337,0.460765285800784,0.310023412628969,0.360742804860362,0.411008285501441
0.438375654806133,0.488203099962374,0.276761038653431,0.768135009750463,0.626932431362139,0.60237781288091,0.60078842745906,0.204307039304564,0.810060825470635,0.444645725495461,0.545476777860172,0.240310093153671,0.418965094090418,0.451297410852663,0.416716237955499,0.403538946666831,0.338862956615297,0.535377249724465,0.33222344839033,0.491836703962657,0.381415673249572,0.478626506520737,0.281685049635115,0.509456343895464,0.348715434282141,0.482457507500808,0.3412330733512,0.513290019916737,0.306384652091626,0.496023724462345,0.302986302442867,0.476256479320177,0.355508030182419,0.410263728475834,0.338695578844462,0.519735436103156
0.322480612643066,0.623752791843637,0.741913730348701,0.29222208300255,0.614804889765635,0.673815716551754,0.381604722032483,0.484535684715181,0.414663656879278,0.588103643576111,0.529669254685835,0.419123179403023,0.551258920010974,0.476107450087885,0.480667588193205,0.621604722982927,0.491482331943221,0.190759816038456,0.586054154952961,0.192491541556109,0.61214012408913,0.269325639704183,0.632787038703326,0.254640926258976,0.610362170105121,0.180976108978143,0.628007819190906,0.284659170977075,0.653286657716894,0.26724049965776,0.431775314455085,0.25079333468565,0.502248329489766,0.29429286355076,0.580027337091532,0.39322614140237
0.437659390656789,0.497848719470799,0.370094234761706,0.0612748393946945,0.65338419791626,0.5230785404645,0.285861228784743,0.43162241818426,0.412705910508993,0.412205087356928,0.371299002321178,0.61043863689702,0.450088753565451,0.571328294545624,0.471284090704365,0.657025141567119,0.697585730801802,0.347908554459058,0.538380844917864,0.373519446976476,0.500533230398756,0.334104473764458,0.481302222524718,0.31835420955868,0.571161760624976,0.405549397364178,0.515924959117779,0.320162221409068,0.520396823754817,0.293923837884061,0.417920839160329,0.374492951728059,0.395925036169178,0.346884895576734,0.447968752158046,0.416595433120492
0.681415851519661,0.0591669373847098,0.7371755120213,0.823608251261497,0.65974595936909,0.454397261814298,0.523290468205347,0.396568450436653,0.298433539769769,0.737407694588098,0.372421330405049,0.559943719868438,0.460488638381153,0.333909332921227,0.318198300293217,0.279508627128987,0.313225054051027,0.405662744785716,0.364546307266412,0.480415255029867,0.433922413480528,0.457022433286714,0.391667528703616,0.377371794522852,0.384017251270324,0.474989558001357,0.456293778427672,0.437086097633183,0.402695445121902,0.394270454263022,0.158926839971041,0.660832401046623,0.217223003140829,0.591033554843872,0.247701360230905,0.637860768358676
0.85044502832434,0.595970970117193,0.393607147011966,0.59052291253886,0.821861212650076,0.416472587731912,0.237789538282415,0.366694940931835,0.59182348122535,0.723647498353518,0.648764324115164,0.48152323866604,0.341481664671531,0.768527598035704,0.576022886193263,0.773907736026689,0.481373987221326,0.465713288593313,0.437550882398853,0.438502686195117,0.434836194238921,0.434938529882886,0.370754883275271,0.417438208070481,0.452908729027234,0.46262202392109,0.429274206555529,0.418744008703072,0.391808258235731,0.399602501189073,0.299036384715656,0.507161864601932,0.327714442291439,0.435416345395158,0.317512191084984,0.539577750912718
0.446954257479765,0.409680983247542,0.608385736927026,0.415258753975303,0.405836868782111,0.735735914032327,0.776702261944698,0.290681964571661,0.465515583873215,0.642947564478042,0.606787018433722,0.349811040220897,0.623015106665625,0.378588614640722,0.330733755060118,0.753232537841938,0.697449978343291,0.568892259629688,0.496198309387508,0.291450857462414,0.546439567694945,0.279685077385488,0.527696555240058,0.340031026210462,0.516762390568168,0.319487615663705,0.516040307164942,0.302623004291724,0.5481187048464,0.340548909596255,0.4832911265098,0.326098370843686,0.500057870477038,0.26301220369607,0.528353062149864,0.372568199958131
0.525887915274115,0.44469357081977,0.329885883255634,0.273294095201848,0.460011231092742,0.604513100641629,0.568731428175215,0.720855910182975,0.526732316525744,0.523560170783323,0.456905775783049,0.511224059784123,0.277706943964152,0.514094806884265,0.593985948595286,0.350569255067837,0.269106889746712,0.18436837444623,0.37587935284717,0.463373143322563,0.346880125962426,0.524690420768322,0.333348864873505,0.4598473567909,0.397180835250583,0.483288717276007,0.351587064055483,0.495474732399786,0.348578430217177,0.473046943698798,0.253487177266211,0.58180467543249,0.27895837547068,0.486935165827773,0.288176813468655,0.607263199016808
0.245923267462862,0.354758246726973,0.311031995450268,0.716043166727437,0.692754542939257,0.254118885365621,0.596190538449684,0.550638245098313,0.656145498737565,0.340891258589536,0.572046118383503,0.289912241457542,0.448984678744763,0.308988255105565,0.554638143674842,0.619186209698065,0.593357858627326,0.573459158132444,0.492572044228879,0.312125950789293,0.398017619130638,0.399285489814244,0.480439373303817,0.319017373311883,0.517374417447041,0.330963438326085,0.416487913039784,0.409941902276123,0.4867403702616,0.315476501925215,0.355137523486262,0.402524584838153,0.276577227850392,0.445062618069623,0.412141610502543,0.459851378835555
0.21661857051605,0.245239505152858,0.768581150158095,0.592624336562839,0.462409749264427,0.681422815688235,0.734336366549046,0.594032130560411,0.515787509189936,0.443367702823294,0.356453934219954,0.670947391531407,0.475793873173219,0.801406426568497,0.561835663126926,0.107914866933512,0.549680916711089,0.453165120680464,0.248167822200536,0.577578097040788,0.505899213780824,0.41696452831485,0.33959183534243,0.387104052261523,0.263841515557567,0.560215587927871,0.488963569351163,0.405417709993697,0.359034472628952,0.388078108843812,0.214659487537777,0.687411051650395,0.327311605171456,0.472697831392224,0.228033906057204,0.629983311120505
0.554362189412771,0.218993866113462,0.656994492950136,0.535507816543732,0.498180043456554,0.358329694857753,0.885623394631465,0.631512057864756,0.374413563039169,0.348887715167045,0.398592446890929,0.412253658085973,0.438347916599083,0.27943526722756,0.6092869043996,0.683528885620082,0.302821754767527,0.568925375133393,0.731790569257245,0.209045187094481,0.746441688266204,0.155770281498546,0.769098388285321,0.12762670435185,0.738079708111676,0.226205249113044,0.775996267388307,0.162090667031593,0.778897156773492,0.14796697536332,0.515567797558828,0.26321706477817,0.480472761685787,0.279111378385916,0.574922963966569,0.351404095632877
0.473379096122481,0.662400058540978,0.534136959409706,0.340879236625468,0.340717471072727,0.319714823833393,0.56065237977222,0.191003882794966,0.394800679629007,0.585656653241152,0.60528360070824,0.478675696067142,0.266850728324954,0.682740184413407,0.659619051308142,0.712984153745265,0.775137738226965,0.260001969351893,0.681263386770862,0.240258308128837,0.519904993920714,0.322855575822255,0.543218985270784,0.334769436158635,0.706837798681309,0.254025289158382,0.510519480082372,0.333703179299882,0.557808981306418,0.343663419506133,0.407121809732188,0.340870767445293,0.37454272319311,0.359828260594339,0.463803073651851,0.456137036608465
0.391481206401367,0.581176577767304,0.761406702592493,0.26301690901436,0.474016761276979,0.781354110260026,0.555000526476434,0.575715698450375,0.389980021408955,0.524741792276441,0.796889668257913,0.581408947022164,0.468641582056157,0.709826497355631,0.483291068207142,0.700440358335853,0.53061555305551,0.226422649494299,0.525997735897474,0.28313428521055,0.47726739283638,0.368171810406827,0.446820907804685,0.358576854212628,0.546278913739306,0.276603007202369,0.478402990713961,0.376206996617945,0.480128830282449,0.345660284581872,0.22873666769868,0.485795721050439,0.276647824841381,0.47964798918307,0.330557441637566,0.533689910939111
0.620370757428684,0.518704974137193,0.523636019938148,0.185356681937748,0.296072027086974,0.537721494086175,0.796846276307992,0.592823912131484,0.389769760538031,0.663336639964966,0.477894101104125,0.449402039746253,0.585323388427406,0.645159698588689,0.616239448090035,0.617731008588472,0.463687206092376,0.344512917445548,0.470946668385287,0.337085712986127,0.530313571129712,0.324188184759901,0.491958087304783,0.274516318815888,0.51328216259833,0.34946094376067,0.518309389417212,0.348678999128584,0.494065727636634,0.291031647010511,0.418428233036398,0.340381803064438,0.421241621731941,0.332414000929179,0.45801669220216,0.368474476515051
0.42329865566909,0.331599059060567,0.378817870827558,0.697682611572483,0.289983838135185,0.534368207668722,0.522077609637744,0.678300545682672,0.75338234065727,0.315963806763219,0.369792981351674,0.723426160823392,0.347417914929039,0.604086600865849,0.49956135191216,0.213980078611877,0.343470803571533,0.761459122220771,0.462002180866715,0.359471752090891,0.461524745905701,0.371069100397283,0.434729552688053,0.369593659342996,0.490000649483289,0.381480827333565,0.459058091279242,0.388465454798855,0.444836257488832,0.386850731779292,0.322659698998607,0.457610206710836,0.361244173191103,0.390345729237379,0.374317738031752,0.508723382252273
0.406188769470405,0.29152408376306,0.657596027976624,0.297602982860167,0.539988923754692,0.435120380590093,0.341977966518141,0.623691887665772,0.593481166381676,0.511377423922432,0.631746626448946,0.393073880736779,0.711421221739867,0.365980211995793,0.640542352930501,0.66936462128218,0.341641047915346,0.872499957697901,0.388590765100061,0.439783981396857,0.459937704663277,0.40815953037584,0.407524059161177,0.330779599825967,0.409764153766424,0.440486104328867,0.435193032442467,0.410800350155525,0.421231694248206,0.32361177988311,0.506355258209589,0.301276435868256,0.563548703182827,0.248044707693991,0.531918595998489,0.279829402000289
0.222039636754169,0.6453446490117,0.576845018033484,0.232217982078984,0.55585264992066,0.386980094968857,0.542027589596444,0.534882926897373,0.426608345487901,0.633645859912014,0.371381008480828,0.309285477056628,0.495567603291275,0.735751420211408,0.310671829569968,0.326113505303185,0.443143485984528,0.681921940014472,0.584350440604302,0.2630921705166,0.519505484906339,0.312128445021119,0.517916679655853,0.289530116025312,0.603732238083956,0.277782236629705,0.49044950152205,0.321341661828823,0.516257945132398,0.280794448697481,0.559708859942384,0.228477654529144,0.510547133433749,0.226200003739296,0.59106468139684,0.27325538537764
